Date,Close,High,Low,Open,Volume,Daily Return,7-Day MA,52-Week High,52-Week Low
2023-02-27,3064.20263671875,3117.6813584091396,3049.625777134132,3117.6813584091396,1128022,-0.01715336352323005,3151.459228515625,,
2023-02-28,3046.728271484375,3119.5200483675294,3034.8183676201006,3061.121014443196,4116217,-0.004701788296154349,3126.720145089286,,
2023-03-01,3113.726318359375,3116.761273918401,3048.7057016935673,3056.063060853009,1669307,0.01886847763222232,3113.371756417411,,
2023-03-02,3054.637939453125,3099.1959069642853,3051.465122793596,3091.010933607377,1556538,-0.011767345679299395,3096.3512834821427,,
2023-03-03,3073.675048828125,3088.25190836795,3063.5128747920126,3084.573228310335,1043190,-0.0035331239285181747,3088.5472586495534,,
2023-03-06,3100.9892578125,3131.430198902516,3089.171408964008,3091.8383620479917,1334132,0.002959694102005659,3083.0358537946427,,
2023-03-08,3118.048828125,3123.199069523481,3063.2826636402224,3093.769631883684,1844590,0.0078477712080112,3081.7154715401784,,
2023-03-09,3068.80078125,3113.0827998019863,3063.28276151623,3113.0827998019863,1648500,-0.014224491091211244,3082.3723493303573,,
2023-03-10,3063.420654296875,3069.16859157978,3025.7141857210204,3046.774538114063,1024404,0.00546352083968636,3084.7569754464284,,
2023-03-13,3018.310791015625,3099.103887099542,3009.1601197869472,3065.2599875458113,1901233,-0.01531654630306776,3071.1261858258927,,
2023-03-14,2956.693115234375,3038.9575544339746,2951.5889016669603,3016.517695534815,2670334,-0.0198323319597943,3057.1340680803573,,
2023-03-15,2941.93212890625,2998.4460272576657,2935.5864960289846,2988.9273534129698,1780522,-0.015723106971153804,3038.313650948661,,
2023-03-16,2929.148681640625,2961.1532396142297,2917.1929727359693,2950.301089702708,1901060,-0.007169576059850352,3013.7649972098216,,
2023-03-17,2923.906982421875,2962.6249561150617,2891.4425853334556,2897.420440551225,6739966,0.009141421624543714,2986.030447823661,,
2023-03-20,2890.79833984375,2915.031506138674,2846.4242687303476,2915.031506138674,2289468,-0.00831317474404384,2960.6015276227677,,
2023-03-21,2856.5869140625,2903.168107097095,2848.631634298453,2890.798591207588,1815297,-0.01183468030223317,2931.0538504464284,,
2023-03-22,2879.30224609375,2890.9820076129013,2856.5864470077604,2878.6124937458226,1123939,0.0002396127820003578,2911.195486886161,,
2023-03-23,2873.646728515625,2893.603746811064,2851.896623184191,2864.6799461628207,1372218,0.003130116634779794,2899.331717354911,,
2023-03-24,2869.830078125,2915.3537406365167,2856.4948638539495,2895.9486148857454,1329577,-0.009018991782689448,2889.031424386161,,
2023-03-27,2871.4853515625,2899.4892548960856,2856.494687402186,2883.1651142967976,1524217,-0.004051021107456161,2880.7938058035716,,
2023-03-28,2865.599609375,2896.546639011127,2860.3115069743058,2875.808035994818,1303530,-0.003549759403981459,2872.464181082589,,
2023-03-29,2886.751708984375,2896.9601345079627,2854.7473766452163,2877.6470669445766,1740616,0.003163918933764687,2871.8860909598216,,
2023-03-31,2948.369873046875,2954.8996196587623,2898.799751373924,2933.701181901108,2382581,0.005000063140807402,2884.9979422433034,,
2023-04-03,2942.944091796875,2965.8898141068407,2918.8027535438537,2965.8898141068407,1521830,-0.0077365390314999595,2894.0896344866073,,
2023-04-05,2979.546875,3002.1248181336805,2929.60874969603,2929.60874969603,2655065,0.01704600496880396,2909.2182268415177,,
2023-04-06,2961.98095703125,2995.686995347432,2956.7388832326774,2965.935582713961,1703464,-0.001333348473837211,2922.382638113839,,
2023-04-10,3001.250732421875,3009.159983559372,2956.738798026706,2961.3371476348343,2203187,0.01347823054153727,2940.9205496651784,,
2023-04-11,2955.63525390625,3010.033640232757,2935.7242652855402,3001.8026392985266,2348779,-0.01537988700118713,2953.782784598214,,
2023-04-12,2981.247802734375,2998.99747647919,2942.023971821231,2968.6483701740635,2417727,0.0042441646800940305,2967.2822265625,,
2023-04-13,2932.689453125,2970.5337797333086,2924.550284690997,2952.140381716384,4174070,-0.006588754624221255,2965.042166573661,,
2023-04-17,2887.303955078125,2909.2839781910698,2823.6168077969783,2882.337826906714,5505048,0.0017229514615018982,2957.093575613839,,
2023-04-18,2879.2568359375,2903.260312610947,2860.725575355622,2901.512804903714,2617302,-0.007670470703627473,2942.766427176339,,
2023-04-19,2841.412353515625,2887.7636289587313,2824.7662376900453,2879.256681962595,3298034,-0.013143784187095822,2925.5423409598216,,
2023-04-20,2855.39111328125,2862.9323614573923,2830.7439153761175,2841.7799540325545,2419999,0.004789659814927223,2904.705252511161,,
2023-04-21,2906.938720703125,2910.2493976571473,2851.7124977803655,2860.173416034582,1929184,0.01635051371583609,2897.748604910714,,
2023-04-24,2919.76806640625,2925.4239465242517,2875.02599070183,2897.9719345104572,1640676,0.007521167350254101,2888.9657854352677,,
2023-04-25,2920.87158203125,2934.8505195080106,2894.66099006403,2927.3092712863568,2024090,-0.0021991831605404056,2887.277518136161,,
2023-04-26,2941.242431640625,2950.6690488552285,2925.4701814296627,2925.4701814296627,2000029,0.005391355656633103,2894.9830147879466,,
2023-04-27,2931.862060546875,2942.208348501938,2915.9517239413262,2929.1490788333113,2434446,0.0009262013098508247,2902.498046875,,
2023-04-28,2960.647705078125,2968.0050652212094,2939.4952946667568,2943.3118354294566,2931312,0.005889919457392113,2919.531668526786,,
2023-05-02,2960.78564453125,2975.1325870034434,2952.140835944684,2975.1325870034434,2321159,-0.004822286756182406,2934.5880301339284,,
2023-05-03,2924.458251953125,2957.658425458373,2918.2504800713327,2957.658425458373,2468285,-0.011225154743858842,2937.0908203125,,
2023-05-04,2961.98095703125,2965.429719336731,2922.711095151928,2924.688295728886,1953253,0.012750986611744272,2943.1212332589284,,
2023-05-05,2971.177734375,2983.409389911408,2952.186639259988,2961.3373105779083,1710027,0.00332296620244566,2950.3078264508927,,
2023-05-08,2989.47900390625,2993.387600899083,2971.7293303036295,2984.3287627630057,928235,0.0017257619895993093,2957.1987653459823,,
2023-05-09,3019.50634765625,3033.071479348302,2985.248642196661,2991.3185536466567,1107375,0.009423200339271829,2969.7193777901784,,
2023-05-10,3022.771240234375,3040.888693365604,3003.6880887487146,3025.714139172187,1559987,-0.0009726295355242038,2978.594168526786,,
2023-05-11,3018.494384765625,3043.8313346801706,3009.1598253633715,3043.1876106746317,1719623,-0.008114263419839765,2986.8382742745534,,
2023-05-12,3011.275146484375,3025.7139187593248,2998.1238222356833,3015.7354107050955,1027479,-0.0014789971974622641,2999.2406877790177,,
2023-05-15,2993.57177734375,3027.553537790775,2987.41003345753,3020.196178039157,1150390,-0.008815454071825492,3003.753662109375,,
2023-05-16,2996.423095703125,3021.116328105108,2989.3416807226185,2994.6297838844466,986306,0.0005988425775797246,3007.3601422991073,,
2023-05-17,2950.9453125,3016.5178334811326,2941.3348051619,2994.39972336341,1588815,-0.014511893827788806,3001.8553292410716,,
2023-05-18,2942.80615234375,2969.5684147449815,2938.3456630124733,2966.809404732763,1369364,-0.008090594680845447,2990.8981584821427,,
2023-05-19,2963.9580078125,2974.6720715435754,2945.7485002335166,2952.140160660033,1152449,0.004003145687305317,2982.496268136161,,
2023-05-22,3033.71484375,3042.6816246528992,2958.623891436203,2970.533570909172,1333243,0.021269334728134595,2984.6706194196427,,
2023-05-23,3032.19775390625,3060.6154646158416,3025.8060928695586,3040.4287547824956,1687418,-0.0027071842625151204,2987.6595633370534,,
2023-05-24,3037.99169921875,3050.7289928061655,3012.838637267653,3012.838637267653,1016555,0.00834862565819593,2994.0052664620534,,
2023-05-25,3028.932861328125,3040.42873525149,3004.653665413494,3029.3926962850596,1374917,-0.0001517911353977064,2998.6495186941966,,
2023-05-26,3061.489501953125,3070.456284830263,3026.634097298648,3028.9332723953503,1791115,0.010748414253453823,3014.4415457589284,,
2023-05-29,3053.625732421875,3101.126588125399,3045.946399724591,3090.8263311963337,1210372,-0.012035810100032341,3030.2729143415177,,
2023-05-30,3049.80908203125,3059.69553282269,3036.152119608709,3048.705523127727,1344224,0.000361976220776825,3042.537353515625,,
2023-05-31,3025.25390625,3060.3852488556463,3002.859856074551,3043.1874679377565,5815424,-0.0058930190389846005,3041.3286481584823,,
2023-06-01,3056.982421875,3071.69713870713,3032.611172121785,3047.7857238549186,1177314,0.0030175015087508064,3044.869315011161,,
2023-06-02,3040.06103515625,3067.926854638959,3032.5655904484856,3059.0521295537624,2030661,-0.006208163049605397,3045.1649344308034,,
2023-06-05,3024.702392578125,3059.7419072973767,3021.1617980068254,3048.7058679563584,1861468,-0.007873332626319781,3044.5605817522323,,
2023-06-06,2972.649169921875,3024.6565495489344,2961.8890766094332,3016.5173808287786,2022849,-0.014542668040205686,3031.8691057477677,,
2023-06-07,3011.826904296875,3015.45978007146,2980.6501840988403,2991.6862230402735,1567196,0.00673221713610518,3025.8978445870534,,
2023-06-08,2976.465576171875,3007.320545945049,2973.2927599511754,2999.0435169195125,1759366,-0.007528380505404802,3015.4202008928573,,
2023-06-09,2951.496826171875,2988.9273483672064,2947.8641747619263,2984.3289986004875,1775689,-0.011001525784861266,3004.883475167411,,
2023-06-12,2986.076416015625,2992.9739409759577,2953.060353017023,2956.739032995867,2324605,0.009922209127138383,2994.7540457589284,,
2023-06-13,2983.133056640625,3002.7220694111443,2978.810653238192,2998.1237201471154,1371928,-0.005000014977952539,2986.6214773995534,,
2023-06-14,2989.893310546875,2994.307771618209,2966.7176705833945,2983.1336459818185,1658544,0.0022659610219480193,2981.648751395089,,
2023-06-15,2979.932861328125,3008.793544788029,2974.0958056287536,3006.8016396344283,2273810,-0.008935999619040394,2982.689278738839,,
2023-06-16,2941.575439453125,2964.2749262033685,2924.0644972966825,2962.0513934909673,4156189,-0.006912761231232398,2972.6533551897323,,
2023-06-19,2974.466552734375,2978.635846247477,2941.6682009107667,2955.5658459544397,1468186,0.0063949537127743015,2972.3677804129466,,
2023-06-20,2990.494873046875,2994.942164191664,2965.8034836575825,2977.8017372658956,1528452,0.004262585927776979,2977.9389299665177,,
2023-06-21,3018.753662109375,3021.718447715978,2987.020706957234,3011.1563283053792,1645987,0.002523061899038429,2982.607107979911,,
2023-06-22,3000.501220703125,3027.508883993475,2992.7186308509686,3020.4211763137832,1529603,-0.006595092024539827,2985.0882742745534,,
2023-06-23,2979.97900390625,3010.599962776281,2973.3079543613294,2999.3893332328184,1119505,-0.006471427070672248,2983.671944754464,,
2023-06-26,2955.240966796875,2977.7088224045283,2939.81467394158,2969.4629782485863,1978803,-0.004789422045631818,2980.14453125,,
2023-06-27,2962.375732421875,2973.7716202061024,2948.431716890738,2966.6839118331172,863542,-0.0014521868656307934,2983.1160016741073,,
2023-06-28,2979.145751953125,2993.506653182032,2958.7161665780745,2972.243299505417,1575872,0.0023223039812577595,2983.7844587053573,,
2023-06-30,3059.56591796875,3066.7463664097395,2977.894198116161,2983.3605135466346,2672406,0.02554347826086966,2993.6517508370534,,
2023-07-03,3031.8173828125,3074.900078835827,3028.5282285215303,3070.7307856722796,1687264,-0.012672358984169371,2995.517996651786,,
2023-07-04,3065.681396484375,3071.3793400747436,3036.4499732116597,3048.2165999535164,1656681,0.005729512965425406,3004.8294503348216,,
2023-07-05,3075.9658203125,3084.350778301896,3062.114545595604,3076.0121910370362,1453008,-1.5074948230492032e-05,3018.5418526785716,,
2023-07-06,3078.698486328125,3083.8406595588453,3059.334527255893,3063.5501909386862,1848238,0.004944686538593077,3036.178641183036,,
2023-07-07,3084.58203125,3110.199930757501,3059.334645096493,3059.334645096493,1789326,0.008252574197456087,3053.6366838727677,,
2023-07-10,3031.492919921875,3080.412670096129,3025.238980370586,3080.412670096129,1407431,-0.015880907986502855,3061.1148507254466,,
2023-07-11,3031.91015625,3052.8493652895645,3021.1627797878978,3052.8493652895645,1110172,-0.006858906724203344,3057.1640276227677,,
2023-07-12,3020.32861328125,3047.429019608131,3011.2489999836316,3039.8316859801516,1515240,-0.006415839662719068,3055.522774832589,,
2023-07-13,3095.052001953125,3119.9750222295534,3032.2345994922275,3042.657833544412,4585146,0.017219868705275605,3059.718575613839,,
2023-07-14,3256.357177734375,3265.807757491409,3105.660467771408,3117.7050936905694,6306101,0.044472482122956944,3085.48876953125,,
2023-07-17,3235.093505859375,3289.016319019273,3221.520230779472,3252.0486766783647,2743228,-0.00521368912482198,3107.8309151785716,,
2023-07-18,3239.865234375,3265.0198799170403,3210.3558126880093,3220.5474184425743,2600090,0.005998301972453982,3130.014229910714,,
2023-07-19,3215.034423828125,3258.395114856219,3192.4274556893783,3242.7833388739086,2405370,-0.008557128906249944,3156.234444754464,,
2023-07-20,3217.125,3231.615999345678,3191.8119589657226,3207.6500721995853,1715404,0.002953853315401517,3182.6937081473216,,
2023-07-21,3128.877685546875,3190.743550376295,3120.2851854216624,3162.0865373821553,3770223,-0.010502195763046186,3198.2007184709823,,
2023-07-24,3153.44775390625,3170.818493731305,3132.4078294134024,3140.6751177427,1680132,0.0040668441289559805,3206.54296875,,
2023-07-25,3157.534423828125,3164.6407891152476,3139.9314569469643,3156.001798437655,1272980,0.000485622470566624,3192.4254324776784,,
2023-07-26,3147.4560546875,3177.6924112049487,3144.390576862288,3158.6495731471414,1066803,-0.0035437671069312843,3179.9057965959823,,
2023-07-27,3155.444580078125,3169.1461341109766,3144.437026978076,3153.633233546405,1701769,0.0005743681644561999,3167.845703125,,
2023-07-28,3116.894287109375,3152.47192520402,3094.228757385738,3144.3903763886888,2599831,-0.008744489706425333,3153.82568359375,,
2023-07-31,3178.249267578125,3183.0796001094527,3122.0031873822436,3125.2544032688634,2743678,0.016956976127713505,3148.2720075334823,,
2023-08-01,3206.674560546875,3214.0594205054076,3172.258069660684,3172.258069660684,1956167,0.010849209027269366,3159.3858468191966,,
2023-08-02,3196.084716796875,3201.4260004622265,3170.957642026737,3190.7899244338078,1914899,0.00165939860926657,3165.4768415178573,,
2023-08-03,3158.277587890625,3189.21063084712,3128.59867609207,3176.9024561267456,2026351,-0.0058625873766448315,3165.5830078125,,
2023-08-04,3198.778564453125,3224.2773416333084,3159.4852515788793,3159.4852515788793,2248493,0.012436618545571541,3172.914794921875,,
2023-08-07,3236.39990234375,3240.0690865999345,3196.642128515489,3208.439353054858,1853889,0.008714688423912287,3184.4798409598216,,
2023-08-08,3223.90625,3241.8806958970467,3210.9013844925967,3236.4001647193836,1634225,-0.003860435695060877,3199.767264229911,,
2023-08-09,3216.3818359375,3220.5619711755417,3181.593866924947,3218.6111506830484,1794589,-0.0006926325179341203,3205.214773995536,,
2023-08-10,3197.431884765625,3218.6110545764855,3186.2383664939557,3204.770253471881,1096701,-0.0022898267663043863,3203.8943917410716,,
2023-08-11,3203.655517578125,3220.236583715237,3171.329094804473,3193.7161307988767,1679974,0.003112169764681626,3204.9759347098216,,
2023-08-14,3204.630859375,3209.414700848217,3168.5422705045635,3196.1311156291627,1190425,0.002659385187382766,3211.597830636161,,
2023-08-16,3212.572509765625,3219.6323829704143,3191.021640153305,3204.769682991324,1328445,0.002434754302536337,3213.5683942522323,,
2023-08-17,3191.532958984375,3214.802421680767,3170.5857934276064,3209.414646959475,1843241,-0.0055716353111432615,3207.1588309151784,,
2023-08-18,3127.763427734375,3167.6139643125885,3117.9167950777723,3167.6139643125885,2526749,-0.012580616523093752,3193.424142020089,,
2023-08-21,3159.857177734375,3167.3815122350584,3132.314820516641,3135.101577474396,1375579,0.007896267361111108,3185.349190848214,,
2023-08-22,3141.742919921875,3168.54232050071,3125.858543041599,3158.3242127535664,1222012,-0.005250028722426527,3177.393624441964,,
2023-08-23,3156.69873046875,3160.1821764304236,3136.0302844294856,3147.1773115068418,1330046,0.0030253837072018877,3170.6855119977677,,
2023-08-24,3146.9453125,3170.447008335197,3137.981334949488,3165.755922072172,1152881,-0.0059419014084507275,3162.4447195870534,,
2023-08-25,3140.953369140625,3145.133503987289,3112.110393341278,3135.1011349979294,1158046,0.0018666811342593081,3152.2134137834823,,
2023-08-28,3135.6123046875,3152.7508133982506,3121.2605527357937,3152.7508133982506,1037485,-0.005436049255119373,3144.2247488839284,,
2023-08-29,3136.16943359375,3148.6170828467652,3125.8120786392947,3140.7212722469335,944517,-0.0014492972341754544,3145.425606863839,,
2023-08-30,3149.917724609375,3165.8488209595616,3142.5793554875713,3156.466648681639,1188200,-0.0020747642225205703,3144.005684988839,,
2023-08-31,3118.1953125,3174.4876672491537,3105.9798917034645,3159.2534865205184,3417652,-0.0129961632378345,3140.6417410714284,,
2023-09-01,3139.0029296875,3148.106380926571,3118.1952355297863,3126.741244673602,1277950,0.003921554121175102,3138.11376953125,,
2023-09-04,3175.50927734375,3188.839354347761,3130.5032017453473,3137.888061684127,1828332,0.011989342806394247,3142.1943359375,,
2023-09-05,3185.587890625,3201.9832173125233,3163.1078734372104,3176.902408821825,1501842,0.0027339466831139696,3148.5706961495534,,
2023-09-06,3186.09912109375,3199.1039868231646,3156.559678937854,3189.9077796292513,1314818,-0.0011939713617501418,3155.7830984933034,,
2023-09-07,3209.647216796875,3214.059581829734,3179.0393826105205,3186.9351937219517,1885092,0.007126603364782713,3166.2799246651784,,
2023-09-08,3197.245849609375,3218.703966769239,3190.8828912594386,3209.647007555386,1518917,-0.0038637139588307695,3173.041085379464,,
2023-09-11,3233.241455078125,3237.9325408464088,3200.1255872484753,3215.917208433736,1783604,0.005387031295132894,3189.476248604911,,
2023-09-12,3326.27294921875,3334.7259754079064,3235.424632526024,3243.7849028943087,4476016,0.025429567247458436,3216.2291085379466,,
2023-09-13,3314.24365234375,3333.750950799181,3293.0177630715493,3317.2626390094715,1754929,-0.0009100837028155772,3236.0483049665177,,
2023-09-14,3306.997314453125,3341.971015449601,3293.5744835760424,3316.286502158623,2604721,-0.0028010811790391455,3253.392508370536,,
2023-09-15,3342.529052734375,3350.9358144624653,3309.227218164352,3314.2435164908143,2952897,0.008534537701535585,3275.7396414620534,,
2023-09-18,3349.82080078125,3362.036220389306,3321.11729748375,3325.5761535614656,1395753,0.007290359955768873,3295.7644391741073,,
2023-09-20,3349.728515625,3367.331485897351,3325.530129520694,3325.530129520694,1649396,0.007276549951990233,3317.547677176339,,
2023-09-21,3330.453125,3348.7527827829417,3277.2260243157334,3333.472111558681,2004073,-0.0009056582619103347,3331.43505859375,,
2023-09-22,3347.498291015625,3375.4588388474685,3311.6421598212573,3329.2451265027385,1989083,0.00548267364501961,3334.4672502790177,,
2023-09-25,3322.882080078125,3362.6863447912865,3305.697080802258,3346.430264395196,1238778,-0.007036807121790383,3335.7013113839284,,
2023-09-26,3330.824462890625,3339.4169627375986,3284.6572387999286,3314.0111668297322,1726062,0.005073397527799154,3339.1051897321427,,
2023-09-27,3334.16845703125,3357.1127071544365,3302.9566931122054,3334.8186548656413,1541134,-0.00019497247127445036,3337.910818917411,,
2023-09-28,3285.35400390625,3346.709144183534,3276.6222567368527,3344.1081258394006,1755753,-0.01756944444444445,3328.7012765066966,,
2023-09-29,3277.783447265625,3314.80073078161,3256.3718204401093,3285.7720140406323,2243791,-0.002431260215520379,3318.423409598214,,
2023-10-03,3264.08154296875,3282.984905211429,3232.730532250144,3282.984905211429,1948148,-0.005757980249215224,3308.9417550223216,,
2023-10-04,3286.283203125,3295.804622906508,3230.1300947465506,3238.4903657742166,1788138,0.014757751900663052,3300.1967424665177,,
2023-10-05,3334.215087890625,3366.4020365150864,3298.776696384458,3301.37771461772,2990768,0.009946566588702944,3301.815743582589,,
2023-10-06,3363.98681640625,3376.573712868575,3320.931561429297,3335.747772538649,2075691,0.008465581270885479,3306.55322265625,,
2023-10-09,3379.73193359375,3417.492393516818,3372.9042894426652,3385.955644430069,4233074,-0.0018380957962508618,3313.0622907366073,,
2023-10-10,3370.953369140625,3388.695809075016,3345.3618374286275,3381.310949914247,1848148,-0.0030631849383401587,3325.290771484375,,
2023-10-11,3353.30419921875,3390.553937299432,3348.7525873875215,3390.553937299432,2426417,-0.010986328124999977,3336.0794503348216,,
2023-10-12,3290.7421875,3333.5652191327135,3286.6085431331553,3320.885564963059,4241281,-0.009076909418706335,3339.888113839286,,
2023-10-13,3317.030029296875,3322.742789618248,3274.439008499951,3279.0836028382487,2890357,0.011572265625000031,3344.280517578125,,
2023-10-16,3273.556640625,3320.5598001135572,3268.958537503607,3312.5247424765194,1671104,-0.011763867406583023,3335.6150251116073,,
2023-10-17,3257.7646484375,3282.93821127004,3254.3276943134188,3279.0832890528754,1672065,-0.00650140259826492,3320.4404296875,,
2023-10-18,3239.37255859375,3272.3026895076964,3236.353572052656,3261.4343833171283,1408245,-0.00676445457134715,3300.389090401786,,
2023-10-19,3218.32421875,3238.0684358855883,3214.8317596869083,3231.223125172474,1514545,-0.0039919578199309035,3278.5849260602677,,
2023-10-20,3254.552734375,3259.16273477458,3207.5209532330896,3213.4347140416057,1481211,0.01279566071584484,3264.4775739397323,,
2023-10-23,3175.94921875,3240.0242499313185,3167.7071513441997,3234.4829267293885,1106272,-0.018096774447523837,3248.0785784040177,,
2023-10-25,3157.276611328125,3189.7796767932823,3145.262414223449,3157.6490493920073,1518537,-0.00011794789669676532,3225.256661551339,,
2023-10-26,3107.590087890625,3142.0024058676267,3101.3036615496458,3136.7405251390774,1984471,-0.009293225568015349,3201.5471540178573,,
2023-10-27,3120.815185546875,3131.1063449752,3107.8232817317794,3119.930474618358,1108851,0.00028356751399252674,3181.9829450334823,,
2023-10-30,3146.51953125,3150.524263288147,3104.796239719202,3119.930229639093,910972,0.008522402635261144,3168.7182268415177,,
2023-10-31,3137.392578125,3165.5650829081633,3119.976893370138,3165.5650829081633,999811,-0.008899676375404534,3157.156563895089,,
2023-11-01,3101.908935546875,3140.04677064712,3083.6085408942245,3124.586727484181,1563475,-0.0072578532507451485,3135.3503069196427,,
2023-11-02,3129.337158203125,3144.098484984169,3113.5976698439777,3113.5976698439777,1245384,0.005055080979661721,3128.6914411272323,,
2023-11-03,3120.768310546875,3155.2272412387383,3114.621718793595,3149.732529726521,1402598,-0.009195771039695528,3123.4759695870534,,
2023-11-06,3148.102783203125,3159.3252644555632,3128.3121806905697,3143.213340229435,1099852,0.0015555555555555344,3129.263497488839,,
2023-11-07,3138.9755859375,3170.361105826031,3134.8312466684147,3146.0071156404942,1191144,-0.0022350647803804163,3131.857840401786,,
2023-11-08,3149.313720703125,3168.312609208247,3138.137850435721,3139.907272278595,992899,0.0029957726801606703,3132.257010323661,,
2023-11-09,3117.55517578125,3158.579973678366,3112.5261256846,3157.2762132454977,2112352,-0.012580792677437872,3129.423095703125,,
2023-11-10,3104.516845703125,3117.5553602980613,3094.179302698473,3108.754408421209,1338557,-0.001363106299617963,3129.795654296875,,
2023-11-13,3102.747314453125,3125.5181025923366,3098.509751884596,3125.5181025923366,1030990,-0.007285444330117715,3125.9971051897323,,
2023-11-15,3170.50146484375,3178.6039257134944,3125.5651509217823,3150.757471869869,2059802,0.006266427406792367,3133.1018415178573,,
2023-11-16,3257.62646484375,3286.9631232989923,3179.7212020773018,3194.482754503449,3951984,0.019766489661364905,3148.7480817522323,,
2023-11-17,3261.91064453125,3282.4463523893537,3252.6906421657363,3257.626697192936,2021292,0.0013150516423522764,3166.310232979911,,
2023-11-20,3277.8828125,3291.200542556456,3251.4797282683567,3251.4797282683567,1475621,0.008120328723594672,3184.67724609375,,
2023-11-21,3269.127685546875,3295.996426442188,3260.5595653542873,3277.8822521093884,1807236,-0.0026707995861900446,3206.3304617745534,,
2023-11-22,3287.708251953125,3290.0365583585913,3242.027062176816,3259.6289676526717,1798051,0.008614257812499991,3232.500662667411,,
2023-11-23,3267.311767578125,3300.606542947873,3259.628357877414,3287.5680295163634,2729804,-0.0061614730878187425,3256.0098702566966,,
2023-11-24,3219.6748046875,3263.8660077062705,3215.8562918450352,3254.273341378371,1989733,-0.01063172421657006,3263.0346330915177,,
2023-11-28,3231.828857421875,3242.166628681105,3197.2303156229036,3219.6752800377117,1689195,0.003774783581287419,3259.3492606026784,,
2023-11-29,3272.4345703125,3276.3926911019207,3237.0909254440503,3241.933757170491,1441634,0.00940821602987647,3260.8526785714284,,
2023-11-30,3248.080322265625,3275.135057994798,3241.9335030426573,3259.1163570597796,3266235,-0.003386204598141685,3256.5951799665177,,
2023-12-01,3270.478515625,3275.4145702734368,3250.3620863601263,3259.6286996171643,1172141,0.003328543526785721,3256.788155691964,,
2023-12-04,3271.223876953125,3304.146220363931,3257.7663114500283,3301.212417878817,1625213,-0.009084099151959816,3254.4332449776784,,
2023-12-05,3289.05859375,3295.0189667313125,3262.2364605867833,3295.0189667313125,1377656,-0.0018089039976681058,3257.5399344308034,,
2023-12-06,3356.5791015625,3364.728172438132,3283.051017305754,3289.989550978767,1896572,0.02024004926213904,3277.0976911272323,,
2023-12-07,3366.637451171875,3381.2127840148296,3345.030815693545,3357.4174498180882,1967653,0.0027461587638696267,3296.3560616629466,,
2023-12-08,3377.626953125,3394.6701987746455,3354.6699465710817,3383.494329807486,1641155,-0.001734117486409302,3311.383544921875,,
2023-12-11,3392.71484375,3402.121292502445,3366.731035421938,3374.0883926549964,1102503,0.005520439575783278,3332.0456194196427,,
2023-12-12,3419.90966796875,3444.403269429635,3381.6322197535496,3389.036188640435,2236866,0.009109811052416218,3353.3929268973216,,
2023-12-13,3346.754150390625,3399.3272621622086,3318.302201392863,3393.3202772695595,3850968,-0.013722879974183866,3364.1829659598216,,
2023-12-14,3415.392333984375,3425.404050554102,3378.465488934795,3380.7005719171807,3290396,0.010261707988980745,3382.230643136161,,
2023-12-15,3595.836181640625,3628.385857623635,3414.8801739559026,3414.8801739559026,8531230,0.052990441382046324,3416.410226004464,,
2023-12-18,3594.159423828125,3659.165773966342,3567.1044621574897,3593.1351055942864,2521612,0.00028507645934153317,3448.9133649553573,,
2023-12-19,3554.112548828125,3590.34112713648,3529.7119470698103,3580.934679810929,2004435,-0.00749025977324453,3474.1255929129466,,
2023-12-20,3520.44580078125,3631.0403520286277,3507.87294653418,3564.4041790444217,2586083,-0.01233260204373243,3492.372872488839,,
2023-12-21,3527.3837890625,3545.26513467688,3486.2659937315334,3498.27996242007,1517562,0.008319467554076518,3507.726318359375,,
2023-12-22,3561.376953125,3581.8194348785914,3503.6349627762156,3539.0252149254707,2413058,0.006315789473684224,3538.38671875,,
2023-12-26,3534.881103515625,3570.6904075901484,3529.8518256722914,3557.51228537649,1285231,-0.006361518961970381,3555.45654296875,,
2023-12-27,3549.456298828125,3555.9755563874555,3509.2232119367036,3538.094209699452,1293976,0.003211358560641025,3548.8308454241073,,
2023-12-28,3538.931884765625,3574.4153590343085,3531.6677519692553,3561.376845478686,1682889,-0.006302326792952488,3540.9411969866073,,
2023-12-29,3532.878662109375,3560.0734608663474,3506.8016322454937,3531.5749015656434,1574996,0.0003691725590057991,3537.907784598214,,
2024-01-01,3549.36328125,3568.8278306083957,3513.879802945062,3529.712285492124,825907,0.0055673080887203765,3542.0388532366073,,
2024-01-02,3523.37890625,3549.3629379884974,3508.5243592421702,3549.3629379884974,1344068,-0.007320759300321963,3541.466727120536,,
2024-01-03,3438.209716796875,3512.8087373367534,3433.83254667766,3508.29173242333,1803075,-0.019976108308999208,3523.871407645089,,
2024-01-04,3414.97314453125,3463.58813008378,3400.258204607658,3447.5228181063812,3598144,-0.009441467190349091,3506.74169921875,,
2024-01-05,3481.190185546875,3490.3638028676905,3422.4704854443794,3422.6100928660567,1963127,0.01711561968537409,3496.9893973214284,,
2024-01-08,3425.68359375,3482.9133158422196,3420.1886545813795,3481.1902782695042,1067805,-0.015944743056991572,3480.8110700334823,,
2024-01-09,3436.48681640625,3494.648088677372,3429.8279514524115,3455.1598780853456,1370944,-0.0054043987363742805,3467.0408063616073,3659.165773966342,2823.6168077969783
2024-01-10,3458.046875,3473.1342532438607,3434.7172021085626,3436.579847012092,1292227,0.00624662569867893,3453.99560546875,3659.165773966342,2823.6168077969783
